<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.Si,5,20221121,093000,60961.0000000,60981.0000000,60961.0000000,60978.0000000,1479
SPFB.Si,5,20221121,093500,60978.0000000,61030.0000000,60974.0000000,61028.0000000,2996
SPFB.Si,5,20221121,094000,61028.0000000,61040.0000000,61006.0000000,61016.0000000,2430
SPFB.Si,5,20221121,094500,61016.0000000,61017.0000000,60981.0000000,60982.0000000,2899
SPFB.Si,5,20221121,095000,60986.0000000,60990.0000000,60962.0000000,60984.0000000,1446
SPFB.Si,5,20221121,095500,60984.0000000,60986.0000000,60951.0000000,60966.0000000,1496
SPFB.Si,5,20221121,100000,60965.0000000,60965.0000000,60930.0000000,60954.0000000,2307
SPFB.Si,5,20221121,100500,60955.0000000,61000.0000000,60920.0000000,60978.0000000,5651
SPFB.Si,5,20221121,101000,60977.0000000,61057.0000000,60975.0000000,61030.0000000,6752
SPFB.Si,5,20221121,101500,61030.0000000,61066.0000000,61015.0000000,61066.0000000,3876
SPFB.Si,5,20221121,102000,61061.0000000,61116.0000000,61058.0000000,61110.0000000,10279
SPFB.Si,5,20221121,102500,61110.0000000,61173.0000000,61110.0000000,61165.0000000,8815
SPFB.Si,5,20221121,103000,61166.0000000,61185.0000000,61140.0000000,61140.0000000,6365
SPFB.Si,5,20221121,103500,61141.0000000,61214.0000000,61141.0000000,61165.0000000,8437
SPFB.Si,5,20221121,104000,61168.0000000,61193.0000000,61140.0000000,61188.0000000,6364
SPFB.Si,5,20221121,104500,61189.0000000,61290.0000000,61188.0000000,61274.0000000,17013
SPFB.Si,5,20221121,105000,61271.0000000,61299.0000000,61270.0000000,61292.0000000,7788
SPFB.Si,5,20221121,105500,61293.0000000,61297.0000000,61251.0000000,61283.0000000,11818
SPFB.Si,5,20221121,110000,61283.0000000,61338.0000000,61187.0000000,61236.0000000,21709
SPFB.Si,5,20221121,110500,61235.0000000,61265.0000000,61193.0000000,61232.0000000,11034
