<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.Si,15,20220519,154500,63045.0000000,63068.0000000,62970.0000000,63025.0000000,17464
SPFB.Si,15,20220519,160000,63018.0000000,63254.0000000,63012.0000000,63122.0000000,31996
SPFB.Si,15,20220519,161500,63123.0000000,63350.0000000,63042.0000000,63330.0000000,29868
SPFB.Si,15,20220519,163000,63332.0000000,63334.0000000,63121.0000000,63127.0000000,38751
SPFB.Si,15,20220519,164500,63125.0000000,63177.0000000,63025.0000000,63026.0000000,20077
SPFB.Si,15,20220519,170000,63029.0000000,63170.0000000,62990.0000000,63138.0000000,26106
SPFB.Si,15,20220519,171500,63141.0000000,63248.0000000,63015.0000000,63114.0000000,24731
SPFB.Si,15,20220519,173000,63115.0000000,63195.0000000,63010.0000000,63020.0000000,20007
SPFB.Si,15,20220519,174500,63020.0000000,63077.0000000,62670.0000000,62799.0000000,61103
SPFB.Si,15,20220519,180000,62796.0000000,63177.0000000,62690.0000000,62960.0000000,72518
SPFB.Si,15,20220519,181500,62959.0000000,63270.0000000,62837.0000000,63157.0000000,65070
SPFB.Si,15,20220519,183000,63152.0000000,63197.0000000,63001.0000000,63157.0000000,28074
SPFB.Si,15,20220519,184500,63159.0000000,63220.0000000,62700.0000000,62734.0000000,53798
SPFB.Si,15,20220520,101500,62800.0000000,62918.0000000,61777.0000000,61838.0000000,232898
SPFB.Si,15,20220520,103000,61837.0000000,61967.0000000,61320.0000000,61403.0000000,260390
SPFB.Si,15,20220520,104500,61397.0000000,61491.0000000,60909.0000000,60924.0000000,343043
SPFB.Si,15,20220520,110000,60924.0000000,61198.0000000,59358.0000000,59605.0000000,496737
SPFB.Si,15,20220520,111500,59593.0000000,60290.0000000,58550.0000000,59838.0000000,436078
SPFB.Si,15,20220520,113000,59838.0000000,59897.0000000,58605.0000000,58969.0000000,237290
SPFB.Si,15,20220520,114500,58971.0000000,59547.0000000,58781.0000000,59142.0000000,185040
SPFB.Si,15,20220520,120000,59133.0000000,59699.0000000,58756.0000000,59493.0000000,296588
SPFB.Si,15,20220520,121500,59490.0000000,59782.0000000,59350.0000000,59556.0000000,184568
SPFB.Si,15,20220520,123000,59549.0000000,59686.0000000,59380.0000000,59591.0000000,90847
SPFB.Si,15,20220520,124500,59589.0000000,60549.0000000,59532.0000000,60406.0000000,184602
SPFB.Si,15,20220520,130000,60412.0000000,61026.0000000,60337.0000000,60869.0000000,191138
SPFB.Si,15,20220520,131500,60869.0000000,61268.0000000,60528.0000000,61174.0000000,145707
SPFB.Si,15,20220520,133000,61174.0000000,61329.0000000,60222.0000000,60271.0000000,145949
SPFB.Si,15,20220520,134500,60266.0000000,60990.0000000,60252.0000000,60567.0000000,99618
SPFB.Si,15,20220520,140000,60559.0000000,60585.0000000,60038.0000000,60147.0000000,81655
SPFB.Si,15,20220520,141500,60140.0000000,60442.0000000,60082.0000000,60346.0000000,50766
SPFB.Si,15,20220520,143000,60346.0000000,60849.0000000,60318.0000000,60484.0000000,89376
